********
epoch:1    time:392.3324055671692
epoch:30    time:2166.460293531418
train_loss: 0.21791922770164632
********
epoch:31    time:2256.058309316635
train_loss: 0.21003547393613392
********
epoch:32    time:2346.8181204795837
train_loss: 0.20783447446646514
********
epoch:33    time:2437.824163198471
train_loss: 0.247612157077701
********
epoch:34    time:2528.881923675537
train_loss: 0.20833509222224908
********
epoch:35    time:2618.8299145698547
train_loss: 0.2230740824231395
********
epoch:36    time:2709.053872823715
train_loss: 0.1960908160717399
********
epoch:37    time:2799.7957332134247
train_loss: 0.173581142116476
********
epoch:38    time:2889.685529232025
train_loss: 0.1612170418655431
********
epoch:39    time:2980.4717683792114
train_loss: 0.15647233691480425
kappa: 0.7490198060293132

oa: 81.38137141203704

********
epoch:40    time:4214.678107500076
train_loss: 0.16802545140186945
********
epoch:41    time:4305.276858329773
train_loss: 0.1655645097295443
********
epoch:42    time:4395.390389204025
train_loss: 0.1501866849484267
********
epoch:43    time:4486.130670309067
train_loss: 0.17643867626234336
********
epoch:44    time:4577.004209756851
train_loss: 0.15488079245443698
********
epoch:45    time:4667.628629207611
train_loss: 0.13583632972505358
********
epoch:46    time:4758.232980966568
train_loss: 0.13126405673446478
********
epoch:47    time:4849.393546819687
train_loss: 0.12690015344156158
********
epoch:48    time:4939.3733689785
train_loss: 0.12555545761629386
********
epoch:49    time:5030.137436389923
train_loss: 0.12037432649069363
kappa: 0.7626800775157171

oa: 82.38437037037038

********
epoch:50    time:6252.925783634186
train_loss: 0.11648063154684173
********
epoch:51    time:6343.137228012085
train_loss: 0.11515109185819272
********
epoch:52    time:6433.14128112793
train_loss: 0.10935832518670294
********
epoch:53    time:6522.639009237289
train_loss: 0.110493757934482
********
epoch:54    time:6613.350947141647
train_loss: 0.10778135516577297
********
epoch:55    time:6703.896202325821
train_loss: 0.10770461998052067
********
epoch:56    time:6794.710359573364
train_loss: 0.10686776235147759
********
epoch:57    time:6885.521697759628
train_loss: 0.10292384883871784
********
epoch:58    time:6976.136855125427
train_loss: 0.09916342891476772
********
epoch:59    time:7067.103525400162
train_loss: 0.09943975232265613
kappa: 0.7754864692430528

oa: 83.41246585648149

********
epoch:60    time:8290.199542045593
train_loss: 0.09740132162416423
********
epoch:61    time:8380.334839105606
train_loss: 0.09689370335804091
********
epoch:62    time:8470.951117515564
train_loss: 0.09397282989488707
********
epoch:63    time:8560.6499209404
train_loss: 0.09371496088526866
********
epoch:64    time:8651.516431331635
train_loss: 0.09747804315001876
********
epoch:65    time:8741.741065502167
train_loss: 0.09627985857703068
********
epoch:66    time:8831.136823892593
train_loss: 0.09256123171912299
********
epoch:67    time:8921.320287942886
train_loss: 0.09190981338421504
********
epoch:68    time:9012.192687273026
train_loss: 0.09053754130447353
********
epoch:69    time:9102.065106391907
train_loss: 0.08726008884884694
kappa: 0.7807833595362771

oa: 83.76205231481481

********
epoch:70    time:10335.130297422409
train_loss: 0.08541545823768333
********
epoch:71    time:10424.42194032669
train_loss: 0.08908462331250862
********
epoch:72    time:10514.270117044449
train_loss: 0.33329023558784415
********
epoch:73    time:10603.971365213394
train_loss: 0.2893149107694626
********
epoch:74    time:10693.767751216888
train_loss: 0.16006248251155572
update learning rate: 0.000200 -> 0.000040
********
epoch:75    time:10784.484741926193
train_loss: 0.11454083287605533
update learning rate: 0.000040 -> 0.000008
********
epoch:76    time:10874.00011253357
train_loss: 0.10466752822200458
update learning rate: 0.000008 -> 0.000002
********
epoch:77    time:10963.966743946075
train_loss: 0.1040936059973858
early stop at 77 epoch
Finish!
resume from 19
